105,121,1
101,119,2
103,115,3
98,124,4
101,129,5
97,127,6
112,112,7
96,130,8
110,108,9
108,136,10
109,137,11
110,138,12
87,127,13
102,101,14
92,104,15
100,99,16
116,100,17
121,102,18
111,146,19
130,131,20
98,148,21
86,143,22
131,136,23
104,90,24
132,104,25
97,89,26
81,145,27
127,94,28
87,152,29
140,110,30
81,92,31
67,114,32
85,155,33
125,156,34
146,126,35
100,79,36
136,151,37
105,165,38
92,164,39
113,76,40
89,165,41
152,114,42
63,145,43
57,132,44
103,71,45
95,171,46
127,74,47
96,69,48
52,129,49
124,172,50
159,110,51
142,79,52
137,74,53
114,178,54
122,177,55
156,91,56
104,181,57
46,136,58
131,65,59
43,113,60
125,181,61
41,123,62
47,92,63
166,145,64
48,155,65
100,188,66
50,81,67
39,102,68
37,107,69
42,90,70
85,53,71
146,180,72
135,187,73
144,183,74
107,47,75
164,167,76
59,181,77
181,127,78
30,104,79
159,65,80
120,44,81
111,42,82
162,65,83
139,48,84
172,75,85
187,126,86
151,52,87
38,171,88
33,77,89
107,206,90
126,204,91
46,58,92
73,202,93
28,79,94
51,191,95
44,186,96
131,207,97
15,112,98
125,32,99
53,45,100
131,32,101
37,57,102
41,190,103
190,163,104
11,105,105
23,171,106
128,215,107
192,165,108
120,218,109
11,90,110
143,29,111
130,24,112
186,181,113
6,143,114
126,221,115
57,212,116
10,80,117
62,216,118
152,27,119
168,206,120
179,198,121
124,227,122
35,204,123
130,14,124
162,26,125
30,37,126
177,209,127
159,19,128
105,123,129
102,125,130
109,126,131
105,129,132
114,120,133
115,119,134
98,112,135
100,133,136
107,107,137
95,133,138
91,130,139
123,121,140
92,135,141
119,106,142
126,115,143
122,136,144
127,112,145
80,121,146
130,114,147
108,94,148
133,120,149
133,129,150
133,132,151
108,152,152
130,101,153
104,154,154
75,137,155
126,93,156
69,122,157
141,129,158
105,83,159
122,156,160
134,94,161
143,107,162
116,161,163
137,149,164
77,154,165
102,77,166
132,85,167
137,154,168
104,168,169
67,92,170
87,76,171
59,139,172
116,170,173
72,160,174
53,121,175
125,72,176
156,138,177
69,80,178
93,175,179
137,75,180
70,76,181
155,150,182
78,173,183
47,133,184
162,102,185
86,179,186
158,89,187
56,82,188
118,59,189
93,184,190
89,58,191
151,74,192
39,113,193
150,71,194
37,123,195
75,183,196
36,130,197
99,191,198
107,192,199
40,90,200
167,159,201
139,56,202
110,47,203
122,48,204
42,163,205
34,149,206
92,197,207
34,153,208
29,101,209
61,187,210
158,181,211
129,44,212
161,62,213
86,201,214
28,90,215
41,67,216
142,45,217
20,125,218
162,185,219
24,91,220
192,116,221
190,143,222
30,74,223
125,34,224
16,134,225
33,66,226
185,165,227
188,161,228
15,144,229
144,36,230
77,211,231
118,27,232
37,188,233
99,217,234
39,192,235
194,161,236
166,198,237
34,52,238
27,183,239
147,212,240
136,25,241
62,213,242
162,36,243
85,20,244
188,59,245
138,22,246
154,214,247
60,25,248
176,41,249
19,56,250
169,33,251
79,14,252
66,17,253
51,22,254
131,10,255
118,6,256
107,122,257
100,120,258
102,115,259
112,125,260
103,130,261
115,118,262
105,133,263
112,132,264
99,108,265
114,108,266
105,104,267
123,120,268
102,102,269
92,137,270
122,135,271
85,110,272
121,139,273
115,144,274
127,107,275
127,105,276
92,96,277
76,117,278
109,151,279
109,152,280
91,92,281
96,153,282
76,103,283
72,133,284
131,146,285
68,121,286
132,94,287
105,82,288
75,95,289
142,104,290
141,142,291
146,109,292
66,140,293
147,135,294
64,102,295
147,140,296
59,111,297
57,121,298
84,77,299
56,114,300
155,115,301
116,71,302
63,90,303
148,90,304
157,107,305
55,143,306
81,171,307
116,176,308
101,64,309
145,163,310
159,98,311
64,78,312
60,81,313
117,61,314
83,179,315
143,171,316
52,156,317
45,98,318
108,186,319
44,146,320
44,148,321
42,97,322
101,53,323
77,58,324
38,140,325
50,165,326
129,54,327
39,92,328
116,49,329
172,91,330
52,173,331
160,172,332
40,160,333
37,156,334
178,146,335
168,167,336
62,55,337
166,70,338
72,194,339
63,190,340
30,89,341
177,81,342
22,124,343
26,149,344
39,68,345
82,203,346
69,199,347
153,49,348
187,151,349
47,55,350
20,96,351
113,32,352
102,31,353
186,162,354
191,152,355
112,29,356
118,29,357
19,158,358
11,113,359
162,197,360
163,45,361
199,100,362
108,24,363
195,83,364
172,49,365
101,22,366
15,164,367
137,216,368
46,39,369
78,23,370
15,72,371
2,125,372
198,75,373
123,224,374
98,226,375
62,218,376
166,209,377
47,30,378
32,202,379
51,25,380
133,13,381
120,9,382
68,13,383
68,231,384
104,120,385
105,120,386
105,121,387
104,121,388
104,119,389
106,120,390
105,122,391
103,121,392
102,120,393
107,126,394
100,116,395
107,129,396
100,129,397
115,117,398
93,120,399
118,118,400
100,107,401
89,122,402
89,127,403
92,134,404
116,137,405
85,115,406
126,114,407
86,108,408
102,145,409
84,135,410
97,96,411
96,95,412
90,97,413
119,95,414
78,107,415
96,151,416
74,112,417
93,90,418
78,100,419
140,126,420
96,86,421
88,88,422
73,100,423
66,119,424
126,87,425
143,106,426
78,153,427
79,155,428
126,159,429
148,132,430
100,76,431
119,77,432
101,168,433
58,111,434
145,93,435
56,129,436
82,166,437
151,98,438
82,74,439
109,68,440
139,79,441
114,175,442
97,66,443
111,65,444
49,109,445
163,118,446
139,73,447
53,92,448
158,92,449
51,92,450
50,92,451
46,143,452
126,181,453
41,114,454
140,66,455
171,123,456
147,69,457
45,90,458
144,65,459
108,190,460
77,57,461
148,178,462
92,192,463
65,182,464
114,48,465
149,61,466
173,153,467
34,148,468
181,112,469
124,46,470
165,171,471
176,85,472
119,200,473
166,68,474
184,142,475
121,202,476
69,46,477
39,173,478
189,109,479
51,187,480
152,193,481
160,54,482
192,129,483
147,200,484
111,211,485
179,67,486
192,152,487
194,94,488
70,34,489
66,35,490
193,157,491
186,70,492
32,58,493
13,90,494
8,134,495
201,99,496
165,42,497
48,39,498
114,21,499
33,50,500
158,208,501
34,47,502
207,105,503
133,21,504
71,22,505
192,182,506
97,14,507
83,228,508
147,223,509
126,231,510
96,7,511
76,8,512
105,119,513
106,121,514
104,122,515
103,120,516
106,119,517
106,122,518
103,122,519
103,119,520
107,124,521
102,126,522
109,127,523
111,115,524
102,112,525
96,127,526
117,123,527
114,111,528
120,121,529
89,119,530
88,124,531
123,125,532
91,107,533
87,110,534
83,124,535
102,144,536
129,125,537
80,117,538
116,97,539
126,139,540
77,116,541
80,105,542
121,95,543
124,96,544
123,148,545
84,95,546
136,106,547
78,98,548
136,102,549
142,125,550
142,131,551
126,88,552
144,112,553
146,120,554
123,83,555
80,156,556
62,113,557
72,91,558
111,166,559
142,93,560
111,74,561
101,73,562
104,72,563
