89,115,1
88,111,2
85,119,3
96,115,4
82,111,5
90,124,6
91,105,7
82,106,8
101,119,9
77,122,10
101,106,11
87,131,12
78,128,13
95,98,14
75,102,15
88,135,16
68,116,17
71,102,18
82,137,19
65,117,20
109,130,21
64,108,22
82,141,23
71,94,24
116,125,25
83,86,26
119,120,27
103,143,28
60,101,29
62,96,30
61,96,31
65,140,32
116,92,33
74,148,34
104,81,35
123,98,36
118,89,37
115,145,38
52,131,39
52,97,40
54,138,41
125,92,42
49,132,43
62,80,44
53,88,45
116,152,46
81,161,47
69,72,48
120,152,49
75,162,50
73,68,51
74,163,52
140,116,53
50,149,54
82,63,55
123,74,56
35,118,57
54,73,58
77,61,59
135,83,60
52,158,61
111,168,62
108,60,63
142,141,64
31,129,65
54,164,66
142,85,67
30,97,68
131,161,69
131,68,70
152,125,71
32,85,72
136,160,73
148,86,74
43,67,75
84,182,76
130,169,77
157,124,78
72,48,79
121,53,80
31,155,81
152,82,82
135,170,83
19,133,84
54,51,85
17,99,86
141,62,87
140,170,88
142,61,89
61,186,90
19,147,91
66,41,92
11,110,93
149,166,94
165,138,95
9,120,96
59,40,97
32,173,98
64,37,99
79,33,100
112,195,101
167,84,102
139,183,103
8,89,104
163,158,105
26,56,106
71,200,107
170,82,108
94,203,109
159,170,110
167,159,111
9,157,112
153,180,113
70,25,114
15,171,115
63,25,116
148,41,117
31,39,118
146,37,119
142,197,120
37,199,121
50,207,122
52,21,123
73,216,124
141,25,125
115,13,126
85,8,127
122,11,128
89,117,129
86,112,130
84,118,131
96,116,132
87,123,133
83,108,134
79,112,135
95,105,136
77,110,137
89,101,138
95,101,139
95,130,140
92,132,141
86,97,142
108,112,143
96,134,144
92,94,145
109,125,146
77,95,147
99,137,148
77,93,149
87,141,150
88,88,151
96,88,152
60,114,153
99,87,154
59,121,155
108,90,156
117,131,157
80,83,158
97,148,159
58,131,160
67,87,161
79,150,162
102,150,163
54,100,164
87,154,165
127,103,166
51,129,167
127,131,168
49,102,169
128,133,170
48,130,171
49,134,172
134,119,173
87,69,174
102,160,175
136,107,176
83,67,177
93,164,178
81,164,179
82,65,180
129,83,181
44,89,182
45,144,183
77,63,184
78,168,185
132,81,186
124,72,187
110,63,188
42,147,189
106,170,190
31,121,191
119,64,192
136,78,193
34,90,194
124,65,195
29,100,196
122,168,197
116,58,198
78,52,199
81,179,200
27,135,201
149,142,202
45,165,203
55,57,204
69,180,205
37,70,206
27,146,207
155,138,208
99,45,209
160,109,210
156,141,211
67,184,212
16,117,213
49,177,214
162,101,215
138,58,216
78,40,217
124,47,218
59,44,219
166,105,220
13,134,221
39,176,222
156,158,223
48,184,224
37,177,225
125,188,226
76,34,227
72,196,228
23,166,229
5,113,230
6,99,231
70,198,232
145,50,233
165,74,234
88,202,235
175,98,236
69,201,237
86,204,238
115,29,239
110,203,240
151,48,241
150,46,242
131,198,243
131,31,244
154,184,245
135,31,246
18,181,247
152,190,248
92,16,249
148,196,250
144,200,251
125,19,252
46,20,253
120,14,254
59,218,255
100,6,256
91,116,257
89,110,258
83,114,259
82,117,260
83,109,261
86,124,262
85,125,263
89,127,264
91,128,265
100,106,266
86,100,267
79,128,268
98,130,269
101,129,270
107,108,271
75,100,272
108,125,273
74,98,274
74,133,275
81,138,276
64,112,277
63,111,278
116,118,279
61,118,280
117,123,281
119,115,282
60,105,283
74,87,284
121,120,285
120,103,286
75,146,287
110,87,288
60,136,289
78,80,290
58,94,291
121,136,292
86,76,293
57,91,294
70,79,295
83,74,296
93,157,297
52,137,298
121,85,299
63,151,300
47,98,301
112,155,302
136,116,303
60,153,304
63,74,305
113,72,306
106,162,307
58,155,308
130,146,309
86,167,310
61,70,311
113,163,312
136,142,313
141,97,314
97,60,315
142,96,316
54,70,317
62,64,318
33,98,319
144,137,320
142,87,321
106,173,322
92,54,323
30,96,324
110,174,325
26,110,326
151,131,327
55,170,328
106,52,329
155,117,330
58,56,331
25,136,332
156,127,333
73,182,334
71,48,335
91,185,336
125,54,337
146,158,338
88,43,339
161,106,340
16,121,341
25,78,342
32,67,343
51,50,344
68,188,345
25,157,346
164,97,347
72,191,348
15,89,349
166,97,350
162,147,351
164,144,352
88,196,353
121,190,354
21,161,355
135,46,356
33,177,357
9,141,358
155,62,359
143,181,360
23,170,361
164,72,362
24,57,363
142,185,364
154,55,365
62,200,366
76,26,367
166,163,368
98,206,369
82,207,370
38,37,371
22,181,372
88,20,373
89,211,374
69,210,375
74,212,376
154,190,377
63,18,378
122,211,379
120,17,380
59,15,381
92,9,382
100,8,383
74,224,384
88,114,385
89,114,386
89,115,387
88,115,388
88,113,389
90,114,390
89,116,391
87,115,392
88,118,393
94,115,394
83,117,395
96,112,396
84,108,397
85,124,398
78,115,399
94,126,400
83,103,401
81,127,402
99,127,403
98,129,404
103,126,405
97,132,406
108,110,407
81,96,408
68,109,409
69,126,410
110,126,411
76,136,412
93,90,413
98,140,414
67,131,415
93,143,416
107,138,417
87,145,418
100,144,419
116,98,420
114,94,421
95,148,422
80,148,423
93,150,424
88,151,425
81,151,426
55,131,427
51,121,428
79,153,429
129,113,430
68,150,431
59,144,432
49,101,433
118,147,434
89,71,435
101,72,436
74,158,437
83,161,438
114,75,439
130,90,440
102,162,441
63,73,442
40,105,443
116,72,444
44,90,445
141,120,446
127,152,447
36,106,448
73,167,449
86,170,450
56,160,451
44,149,452
63,166,453
145,130,454
66,61,455
41,80,456
59,63,457
145,140,458
105,175,459
37,150,460
96,52,461
66,177,462
105,180,463
46,63,464
115,52,465
152,143,466
36,70,467
23,141,468
22,90,469
129,175,470
17,105,471
55,180,472
15,114,473
99,189,474
15,100,475
55,47,476
109,189,477
95,38,478
59,43,479
80,193,480
41,52,481
30,61,482
169,124,483
93,34,484
99,34,485
96,33,486
172,114,487
15,154,488
123,38,489
173,127,490
113,33,491
3,114,492
140,185,493
23,172,494
6,86,495
157,57,496
172,152,497
111,204,498
79,207,499
114,205,500
58,26,501
84,210,502
132,29,503
105,211,504
155,42,505
71,214,506
128,21,507
95,12,508
37,206,509
128,214,510
92,223,511
112,7,512
89,113,513
90,115,514
88,116,515
87,114,516
90,113,517
90,116,518
87,116,519
87,113,520
87,118,521
87,110,522
86,109,523
84,109,524
81,111,525
99,115,526
94,105,527
96,105,528
85,128,529
100,125,530
84,130,531
97,130,532
73,123,533
71,121,534
74,128,535
69,121,536
103,98,537
111,108,538
89,139,539
71,132,540
109,131,541
63,109,542
115,106,543
116,124,544
60,120,545
92,85,546
86,84,547
88,83,548
106,87,549
106,86,550
69,143,551
84,150,552
62,91,553
66,144,554
109,147,555
81,77,556
127,104,557
93,155,558
87,156,559
117,84,560
110,152,561
51,94,562
133,117,563
111,76,564
129,137,565
